,age,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTime30-59DaysPastDueNotWorse,prob_class_1,NumberOfTimes90DaysLate
115798,45,0,2.0,0,0.02702702702702703,0
115799,68,0,1.0,1,0.5555555555555556,0
115800,52,0,0.0,1,0.1,2
115802,45,0,2.0,1,0.1,0
115803,47,0,0.0,0,0.1,0
115804,32,0,0.0,0,0.02702702702702703,0
115805,59,1,0.0,3,0.1,0
115806,63,0,2.0,2,0.02702702702702703,0
115808,50,0,0.0,0,0.02702702702702703,0
115809,56,1,0.0,0,0.02702702702702703,2
115810,48,0,0.0,0,0.1,0
115811,26,0,0.0,0,0.1,0
115812,63,0,0.0,0,0.02702702702702703,0
115813,58,0,1.0,0,0.02702702702702703,1
115814,41,0,0.0,1,0.02702702702702703,0
115815,46,1,0.0,3,0.2857142857142857,1
115816,52,0,2.0,0,0.1,0
115818,66,0,0.0,0,0.1,0
115819,44,0,1.0,1,0.02702702702702703,0
115820,61,0,0.0,0,0.02702702702702703,0
115821,49,0,1.0,0,0.1,0
115823,61,0,0.0,0,0.02702702702702703,0
115824,59,0,0.0,0,0.3333333333333333,0
115825,49,0,1.0,0,0.02702702702702703,0
115826,65,0,0.0,0,0.02702702702702703,0
115827,36,0,0.0,0,0.02702702702702703,0
115828,41,0,0.0,0,0.1,0
115829,63,0,1.0,0,0.1,0
115830,53,0,0.0,0,0.5555555555555556,0
115831,27,0,0.0,0,0.02702702702702703,1
115832,65,0,0.0,0,0.02702702702702703,0
115833,71,0,0.0,0,0.1,0
115834,72,0,0.0,1,0.02702702702702703,0
115835,51,0,0.0,0,0.1,0
115837,51,0,0.0,0,0.1,6
115838,44,0,3.0,0,0.02702702702702703,0
115839,37,0,3.0,1,0.02702702702702703,0
115840,31,0,0.0,0,0.02702702702702703,0
115841,72,0,1.0,0,0.02702702702702703,0
115843,53,0,0.0,0,0.1,0
115844,68,0,0.0,0,0.02702702702702703,0
115846,58,0,0.0,1,0.1,0
115847,47,0,0.0,0,0.02702702702702703,0
115848,58,0,0.0,0,0.1,0
115849,61,0,0.0,2,0.2857142857142857,0
115850,40,0,0.0,0,0.1,0
115851,62,0,3.0,0,0.02702702702702703,0
115852,51,0,3.0,0,0.02702702702702703,0
115854,51,0,0.0,0,0.1,0
115855,40,0,0.0,0,0.45121951219512196,0
115858,35,0,0.0,0,0.02702702702702703,0
115859,47,0,1.0,2,0.1,0
115860,46,0,0.0,0,0.02702702702702703,0
115861,43,0,0.0,0,0.3333333333333333,0
115862,53,0,0.0,2,0.1,0
115865,54,0,0.0,0,0.02702702702702703,0
115866,68,0,0.0,0,0.02702702702702703,0
115867,50,0,2.0,0,0.02702702702702703,0
115868,62,0,0.0,0,0.02702702702702703,0
115870,59,0,0.0,1,0.1,1
115872,37,0,0.0,0,0.1,0
115873,49,0,1.0,0,0.02702702702702703,0
115874,39,0,1.0,2,0.1,1
115875,55,0,0.0,0,0.02702702702702703,0
115876,29,0,0.0,2,0.1,2
115877,67,0,0.0,0,0.2857142857142857,0
115878,44,0,2.0,0,0.02702702702702703,0
115879,46,0,1.0,0,0.02702702702702703,0
115880,48,0,3.0,0,0.02702702702702703,0
115881,52,0,2.0,0,0.02702702702702703,0
115882,48,0,0.0,1,0.02702702702702703,0
115883,49,0,0.0,0,0.02702702702702703,0
115884,48,0,1.0,0,0.1,0
115885,62,0,0.0,0,0.1,0
115887,59,0,1.0,0,0.02702702702702703,0
115888,32,0,2.0,0,0.1,1
115889,36,0,4.0,0,0.5555555555555556,0
115890,57,0,3.0,0,0.02702702702702703,0
115891,40,0,2.0,1,0.3333333333333333,4
115892,63,0,0.0,0,0.1,0
115893,49,0,0.0,0,0.45121951219512196,0
115895,54,0,0.0,0,0.02702702702702703,0
115896,45,0,1.0,3,0.02702702702702703,1
115897,51,2,3.0,3,0.1,0
115898,54,0,0.0,0,0.02702702702702703,0
115899,34,0,0.0,0,0.2857142857142857,0
115900,49,0,3.0,2,0.02702702702702703,0
115901,40,0,2.0,0,0.1,0
115902,40,0,3.0,0,0.1,0
115903,60,0,0.0,0,0.1,0
115904,54,1,0.0,1,0.02702702702702703,2
115905,31,0,0.0,0,0.1,0
115906,33,0,0.0,0,0.1,0
115907,70,0,0.0,0,0.02702702702702703,0
115908,68,0,0.0,0,0.1,0
115910,53,0,0.0,3,0.02702702702702703,0
115911,79,0,0.0,0,0.02702702702702703,0
115913,53,0,0.0,0,0.02702702702702703,0
115914,33,0,3.0,0,0.02702702702702703,0
115915,70,0,0.0,0,0.02702702702702703,0
115916,54,0,0.0,0,0.1,0
115917,63,0,0.0,0,0.02702702702702703,0
115918,43,0,1.0,0,0.02702702702702703,0
115919,43,0,2.0,0,0.1,0
115920,61,0,1.0,1,0.02702702702702703,0
115921,51,0,0.0,0,0.02702702702702703,0
115922,55,0,0.0,2,0.1,0
115923,64,0,0.0,0,0.1,0
115924,56,0,2.0,0,0.02702702702702703,0
115925,43,0,0.0,1,0.1,0
115926,46,0,0.0,0,0.02702702702702703,0
115929,25,0,0.0,0,0.02702702702702703,0
115930,40,0,0.0,2,0.02702702702702703,0
115931,54,0,6.0,0,0.1,0
115932,42,1,3.0,2,0.02702702702702703,0
115933,60,0,1.0,0,0.02702702702702703,0
115934,50,0,1.0,0,0.02702702702702703,0
115936,45,0,1.0,0,0.1,0
115937,67,0,0.0,0,0.1,0
115939,29,0,0.0,0,0.65,0
115940,63,0,0.0,0,0.1,0
115942,63,0,0.0,0,0.02702702702702703,0
115943,26,0,2.0,0,0.65,0
115944,25,0,0.0,0,0.02702702702702703,0
115945,70,1,1.0,0,0.1,0
115947,56,0,1.0,1,0.1,0
115948,48,0,0.0,4,0.3333333333333333,0
115949,55,0,0.0,0,0.1,0
115950,79,0,0.0,0,0.1,0
115951,34,0,0.0,2,0.1,0
115952,39,0,1.0,0,0.1,0
115953,62,0,1.0,0,0.1,0
115954,51,0,0.0,0,0.02702702702702703,0
115955,38,0,1.0,1,0.1,0
115956,75,2,3.0,4,0.02702702702702703,0
115958,52,0,3.0,0,0.02702702702702703,0
115959,23,0,0.0,0,0.1,0
115960,47,0,1.0,0,0.1,0
115961,80,1,0.0,0,0.02702702702702703,1
115962,55,0,1.0,0,0.1,0
115963,52,0,0.0,0,0.02702702702702703,0
115964,60,0,1.0,0,0.1,0
115965,54,0,0.0,0,0.02702702702702703,0
115967,62,0,1.0,0,0.02702702702702703,0
115968,49,0,1.0,0,0.1,0
115971,28,0,0.0,0,0.1,0
115972,29,0,1.0,0,0.1,0
115973,68,0,0.0,0,0.1,0
115974,55,0,0.0,0,0.1,0
115975,60,0,0.0,0,0.02702702702702703,0
115976,48,0,0.0,0,0.02702702702702703,0
115977,51,0,0.0,0,0.02702702702702703,0
115978,70,0,1.0,0,0.02702702702702703,0
115979,68,0,1.0,1,0.1,1
115980,57,0,1.0,0,0.02702702702702703,0
115981,48,0,2.0,1,0.02702702702702703,0
115982,61,0,0.0,0,0.1,0
115983,63,0,0.0,0,0.1,0
115984,63,0,2.0,0,0.1,0
115985,57,0,0.0,4,0.02702702702702703,1
115986,35,0,1.0,0,0.02702702702702703,0
115987,53,0,0.0,0,0.02702702702702703,0
115988,69,0,0.0,0,0.1,0
115989,69,0,0.0,0,0.3333333333333333,0
115990,37,0,2.0,0,0.1,0
115991,87,0,0.0,0,0.02702702702702703,0
115992,43,0,1.0,0,0.02702702702702703,0
115993,53,0,0.0,1,0.1,0
115994,61,0,0.0,0,0.02702702702702703,0
115995,55,0,2.0,0,0.02702702702702703,0
115996,53,0,0.0,0,0.45121951219512196,0
115997,57,0,3.0,0,0.1,0
115998,22,0,0.0,0,0.1,0
115999,58,0,0.0,0,0.02702702702702703,0
116000,36,0,0.0,0,0.02702702702702703,0
116001,46,0,1.0,1,0.02702702702702703,0
116002,55,0,0.0,0,0.1,0
116003,51,3,1.0,1,0.1,2
116005,78,0,0.0,0,0.02702702702702703,0
116006,45,0,1.0,0,0.02702702702702703,0
116009,45,0,0.0,1,0.1,0
116010,61,0,0.0,0,0.02702702702702703,0
116011,42,0,2.0,0,0.4166666666666667,0
116012,65,4,0.0,3,0.02702702702702703,2
116013,36,0,0.0,0,0.1,0
116014,67,0,1.0,0,0.02702702702702703,0
116016,44,2,0.0,1,0.02702702702702703,0
116018,73,0,1.0,1,0.1,0
116019,73,0,0.0,1,0.02702702702702703,0
116020,45,0,1.0,0,0.1,0
116021,60,0,0.0,2,0.1,0
116022,33,0,0.0,0,0.1,0
116023,39,0,0.0,0,0.02702702702702703,0
116024,66,0,1.0,1,0.02702702702702703,0
116026,43,0,2.0,0,0.02702702702702703,0
116027,48,0,4.0,1,0.02702702702702703,0
116028,45,0,0.0,0,0.02702702702702703,0
116029,72,0,0.0,0,0.1,0
116030,34,0,0.0,0,0.02702702702702703,0
116031,40,0,0.0,0,0.3333333333333333,0
116032,27,0,0.0,0,0.02702702702702703,0
116033,39,0,3.0,0,0.02702702702702703,0
116034,30,0,3.0,0,0.1,0
116035,69,0,0.0,0,0.02702702702702703,0
116036,63,0,0.0,0,0.3333333333333333,0
116037,51,0,2.0,1,0.1,0
116038,36,0,0.0,0,0.02702702702702703,0
116040,46,0,3.0,0,0.1,0
116041,40,0,1.0,0,0.02702702702702703,0
116042,36,0,2.0,0,0.02702702702702703,4
116043,42,0,2.0,0,0.1,0
116044,48,4,0.0,0,0.1,2
116045,48,0,0.0,0,0.1,0
116047,57,0,0.0,0,0.1,0
116048,28,0,0.0,0,0.02702702702702703,0
116049,61,0,0.0,0,0.1,0
116050,41,0,2.0,0,0.1,1
116051,35,0,1.0,1,0.02702702702702703,0
116052,74,0,1.0,0,0.02702702702702703,0
116053,58,0,0.0,0,0.02702702702702703,0
116055,68,0,1.0,0,0.02702702702702703,0
116056,31,0,0.0,0,0.1,0
116057,61,0,0.0,2,0.02702702702702703,0
116058,37,0,1.0,2,0.02702702702702703,0
116059,77,0,2.0,2,0.02702702702702703,0
116060,60,0,2.0,0,0.1,0
116061,65,0,0.0,0,0.02702702702702703,0
116062,61,0,0.0,0,0.1,0
116063,47,0,1.0,0,0.02702702702702703,0
116064,80,0,0.0,0,0.02702702702702703,0
116065,52,0,2.0,2,0.02702702702702703,0
116066,50,0,1.0,0,0.4166666666666667,0
116067,43,0,5.0,0,0.1,0
116068,42,0,2.0,0,0.02702702702702703,1
116069,42,0,1.0,0,0.1,0
116070,40,0,2.0,0,0.02702702702702703,0
116073,56,0,0.0,0,0.1,0
116074,30,0,2.0,0,0.02702702702702703,0
116075,58,0,2.0,0,0.02702702702702703,0
116076,40,0,0.0,0,0.02702702702702703,0
116077,64,0,0.0,0,0.3333333333333333,0
116078,41,0,2.0,0,0.02702702702702703,0
116079,31,0,0.0,0,0.02702702702702703,0
116081,64,2,0.0,0,0.45121951219512196,2
116083,48,2,0.0,1,0.1,2
116084,44,0,0.0,0,0.02702702702702703,0
116085,62,0,2.0,0,0.1,0
116086,66,0,0.0,0,0.02702702702702703,0
116087,72,0,0.0,0,0.1,0
116088,55,0,1.0,0,0.1,0
116089,72,0,1.0,0,0.1,0
116091,48,0,0.0,0,0.02702702702702703,0
116093,40,1,0.0,0,0.02702702702702703,0
116094,25,0,0.0,2,0.02702702702702703,1
116096,65,0,0.0,0,0.02702702702702703,0
116097,52,0,1.0,0,0.1,0
116098,45,0,2.0,0,0.1,0
116099,49,0,0.0,0,0.1,0
116100,53,0,2.0,0,0.1,0
116102,65,0,0.0,1,0.1,0
116103,47,0,1.0,0,0.02702702702702703,0
116104,41,0,0.0,0,0.1,0
116106,49,0,0.0,1,0.02702702702702703,0
116107,45,0,2.0,1,0.02702702702702703,0
116108,61,0,0.0,0,0.1,0
116109,66,0,0.0,0,0.02702702702702703,0
116110,61,0,0.0,0,0.02702702702702703,0
116111,46,0,2.0,0,0.02702702702702703,0
116112,54,1,2.0,1,0.02702702702702703,2
116113,71,0,0.0,0,0.1,0
116114,33,0,0.0,0,0.02702702702702703,0
116115,56,0,1.0,0,0.1,0
116117,72,0,0.0,0,0.02702702702702703,0
116118,64,0,0.0,0,0.02702702702702703,0
116119,28,0,0.0,1,0.02702702702702703,0
116120,53,0,0.0,0,0.02702702702702703,0
116121,25,0,0.0,0,0.02702702702702703,0
116122,28,0,4.0,1,0.02702702702702703,0
116123,74,0,0.0,0,0.02702702702702703,0
116124,36,0,2.0,0,0.02702702702702703,0
116126,35,0,1.0,0,0.02702702702702703,0
116128,42,0,0.0,0,0.02702702702702703,0
116129,101,0,0.0,2,0.1,0
116130,76,0,1.0,0,0.1,0
116131,34,0,0.0,0,0.02702702702702703,0
116132,39,0,0.0,3,0.02702702702702703,0
116133,36,0,0.0,0,0.02702702702702703,0
116134,64,0,1.0,0,0.02702702702702703,0
116135,59,0,0.0,0,0.02702702702702703,0
116136,49,1,0.0,2,0.1,0
116137,61,0,0.0,0,0.02702702702702703,0
116138,79,0,1.0,0,0.02702702702702703,0
116139,43,1,1.0,1,0.1,0
116140,50,0,0.0,0,0.02702702702702703,0
116142,69,0,1.0,2,0.1,0
116143,46,0,3.0,0,0.02702702702702703,0
116144,58,0,0.0,0,0.45121951219512196,0
116145,31,0,0.0,0,0.1,0
116146,27,0,0.0,1,0.1,0
116147,86,0,0.0,0,0.1,0
116148,56,0,1.0,0,0.65,0
116149,59,0,1.0,0,0.1,0
116151,34,0,0.0,0,0.02702702702702703,0
116153,48,0,0.0,0,0.02702702702702703,0
116154,56,0,3.0,0,0.1,0
116158,45,0,0.0,0,0.02702702702702703,0
116159,86,0,0.0,0,0.1,0
116161,57,0,0.0,2,0.1,0
116162,31,0,2.0,0,0.02702702702702703,0
116164,95,0,0.0,0,0.02702702702702703,0
116165,32,0,0.0,0,0.1,0
116166,32,0,0.0,0,0.4166666666666667,0
116167,48,0,0.0,0,0.1,0
116169,37,0,1.0,0,0.02702702702702703,0
116170,29,0,2.0,0,0.02702702702702703,0
116171,48,0,2.0,0,0.45121951219512196,1
116172,69,0,0.0,0,0.02702702702702703,0
116174,40,0,2.0,0,0.02702702702702703,0
116175,44,0,0.0,0,0.45121951219512196,0
116176,73,0,0.0,0,0.02702702702702703,0
116177,59,0,0.0,0,0.1,0
116179,50,0,1.0,0,0.1,0
116180,60,0,0.0,0,0.5555555555555556,0
116182,34,0,1.0,0,0.02702702702702703,0
116183,38,0,2.0,2,0.02702702702702703,0
116184,46,0,4.0,0,0.02702702702702703,0
116185,44,0,2.0,0,0.02702702702702703,0
116186,46,0,2.0,0,0.02702702702702703,0
116187,53,0,1.0,0,0.02702702702702703,0
116188,47,0,1.0,0,0.02702702702702703,0
116189,64,0,0.0,0,0.1,0
116190,55,0,2.0,0,0.1,0
116191,50,0,0.0,5,0.1,0
116192,55,0,0.0,0,0.1,0
116193,41,0,1.0,0,0.1,0
116194,65,1,1.0,5,0.1,1
116195,41,0,2.0,0,0.02702702702702703,1
116196,59,0,0.0,0,0.1,0
116200,79,0,0.0,0,0.1,0
116201,35,0,0.0,0,0.1,0
116202,40,0,0.0,0,0.1,0
116203,61,0,0.0,0,0.02702702702702703,0
116204,43,0,0.0,1,0.45121951219512196,0
116205,66,0,1.0,0,0.02702702702702703,0
116206,64,0,1.0,0,0.02702702702702703,0
116207,68,0,0.0,0,0.02702702702702703,0
116209,33,0,1.0,0,0.02702702702702703,0
116210,66,1,0.0,0,0.1,0
116211,67,0,1.0,2,0.1,0
116212,33,0,0.0,2,0.02702702702702703,0
116213,69,0,0.0,0,0.1,0
116214,51,0,1.0,1,0.02702702702702703,0
116215,62,1,0.0,1,0.02702702702702703,0
116216,50,0,1.0,0,0.02702702702702703,0
116218,71,0,0.0,0,0.02702702702702703,0
116219,51,0,2.0,0,0.02702702702702703,0
116220,69,0,0.0,0,0.5555555555555556,0
116223,26,0,0.0,0,0.1,0
116224,47,0,0.0,0,0.4166666666666667,0
116226,25,1,0.0,0,0.02702702702702703,0
116227,63,0,1.0,0,0.02702702702702703,0
116229,68,0,1.0,0,0.1,0
116230,40,0,2.0,0,0.02702702702702703,0
116231,46,0,5.0,0,0.02702702702702703,0
116232,36,0,0.0,0,0.1,0
116233,49,0,3.0,1,0.02702702702702703,0
116234,40,0,0.0,0,0.02702702702702703,0
116235,32,0,0.0,0,0.1,0
116236,47,0,0.0,0,0.02702702702702703,0
116237,48,0,0.0,0,0.1,0
116238,41,1,1.0,2,0.02702702702702703,1
116239,84,0,0.0,0,0.02702702702702703,0
116241,63,0,1.0,0,0.02702702702702703,0
116243,48,0,2.0,0,0.1,0
116244,56,0,2.0,0,0.02702702702702703,0
116245,57,0,0.0,1,0.02702702702702703,0
116246,68,0,0.0,0,0.02702702702702703,0
116248,67,0,0.0,0,0.1,0
116249,52,0,4.0,0,0.02702702702702703,0
116250,56,0,4.0,0,0.1,0
116252,64,1,1.0,1,0.1,0
116253,53,0,1.0,0,0.1,0
116254,32,0,0.0,0,0.1,0
116255,56,0,1.0,0,0.1,0
116259,40,0,2.0,0,0.02702702702702703,0
116261,33,0,0.0,1,0.1,0
116262,71,0,0.0,0,0.02702702702702703,0
116264,78,0,0.0,0,0.1,0
116266,64,0,0.0,0,0.1,0
116269,77,0,0.0,0,0.02702702702702703,0
116270,52,0,0.0,0,0.1,0
116272,49,0,1.0,0,0.02702702702702703,0
116273,53,0,0.0,1,0.1,0
116275,45,0,0.0,0,0.1,0
116276,60,0,1.0,0,0.1,0
116277,77,0,0.0,0,0.1,0
116278,35,0,1.0,0,0.1,4
116280,72,0,0.0,0,0.02702702702702703,0
116282,48,0,0.0,0,0.1,2
116284,60,0,0.0,0,0.02702702702702703,0
116285,80,0,0.0,0,0.02702702702702703,0
116286,31,0,1.0,0,0.02702702702702703,0
116287,48,0,0.0,0,0.45121951219512196,0
116288,47,0,3.0,0,0.1,0
116289,74,0,1.0,0,0.02702702702702703,0
116290,47,0,5.0,0,0.1,0
116291,69,0,1.0,0,0.02702702702702703,0
116292,80,0,0.0,0,0.2857142857142857,0
116293,25,0,0.0,0,0.02702702702702703,0
116295,73,0,0.0,0,0.45121951219512196,0
116296,27,1,0.0,0,0.1,0
116297,71,0,0.0,0,0.1,0
116298,63,0,0.0,0,0.1,0
116299,40,0,1.0,1,0.1,0
116300,43,0,3.0,0,0.1,0
116301,49,0,2.0,0,0.02702702702702703,0
116302,72,0,1.0,0,0.02702702702702703,0
116303,77,0,1.0,0,0.02702702702702703,0
116304,49,0,0.0,0,0.02702702702702703,0
116305,64,0,0.0,0,0.02702702702702703,0
116306,51,0,1.0,0,0.02702702702702703,0
116307,39,0,4.0,0,0.1,0
116308,44,0,1.0,0,0.02702702702702703,0
116309,58,0,1.0,0,0.02702702702702703,0
116310,71,0,0.0,0,0.02702702702702703,0
116311,31,0,2.0,0,0.1,0
116312,34,0,0.0,0,0.1,0
116313,84,0,0.0,0,0.02702702702702703,0
116314,49,0,2.0,1,0.02702702702702703,0
116319,64,0,0.0,0,0.02702702702702703,0
116321,60,0,1.0,0,0.02702702702702703,0
116322,50,0,0.0,0,0.02702702702702703,0
116323,47,0,1.0,0,0.45121951219512196,3
116324,36,0,0.0,0,0.02702702702702703,0
116325,37,0,0.0,0,0.1,0
116326,51,0,1.0,0,0.1,0
116327,57,0,1.0,0,0.02702702702702703,0
116328,43,0,0.0,0,0.1,0
116329,39,0,0.0,1,0.1,0
116330,41,0,2.0,0,0.02702702702702703,0
116331,68,0,0.0,0,0.02702702702702703,0
116332,37,0,3.0,0,0.02702702702702703,0
116333,63,0,0.0,0,0.02702702702702703,0
116334,65,0,0.0,0,0.1,0
116335,59,0,0.0,0,0.1,0
116336,46,0,2.0,0,0.1,0
116337,30,0,0.0,0,0.02702702702702703,0
116338,53,0,0.0,0,0.02702702702702703,0
116339,58,0,0.0,1,0.02702702702702703,0
116340,57,0,2.0,0,0.02702702702702703,0
116344,66,0,0.0,0,0.02702702702702703,0
116345,70,0,0.0,0,0.02702702702702703,0
116346,47,0,2.0,1,0.1,2
116347,46,0,0.0,0,0.1,0
116348,44,0,1.0,0,0.02702702702702703,0
116349,74,0,0.0,0,0.1,0
116352,30,0,0.0,0,0.02702702702702703,0
116353,37,0,4.0,1,0.3333333333333333,0
116354,62,0,0.0,0,0.65,0
116355,48,0,0.0,0,0.1,0
116356,52,0,0.0,1,0.02702702702702703,0
116357,33,1,1.0,2,0.1,0
116358,64,0,1.0,0,0.02702702702702703,0
116360,79,0,0.0,0,0.1,0
116361,57,0,1.0,0,0.1,0
116362,28,0,1.0,0,0.65,1
116363,59,0,2.0,0,0.02702702702702703,0
116364,78,0,0.0,0,0.1,0
116365,71,0,0.0,0,0.1,0
116367,45,0,4.0,0,0.1,0
116368,36,0,1.0,3,0.02702702702702703,0
116370,36,0,2.0,1,0.02702702702702703,0
116371,47,0,5.0,0,0.02702702702702703,0
116372,41,0,0.0,1,0.1,0
116373,33,0,1.0,2,0.45121951219512196,0
116375,49,0,0.0,1,0.43333333333333335,0
116376,59,0,0.0,0,0.1,0
116378,31,0,0.0,0,0.02702702702702703,0
116382,69,0,0.0,0,0.02702702702702703,0
116383,28,0,0.0,0,0.3333333333333333,0
116386,38,0,0.0,0,0.1,0
116388,35,0,0.0,0,0.02702702702702703,0
116389,67,0,0.0,0,0.02702702702702703,0
116390,59,0,0.0,0,0.1,0
116391,51,0,2.0,0,0.1,0
116393,51,0,0.0,0,0.02702702702702703,0
116394,45,0,0.0,1,0.02702702702702703,0
116395,60,0,0.0,1,0.02702702702702703,0
116396,44,0,1.0,0,0.1,0
116397,26,0,0.0,0,0.1,0
116398,62,0,1.0,0,0.1,0
116400,53,0,2.0,4,0.02702702702702703,0
116401,56,0,1.0,1,0.1,0
116402,50,2,3.0,2,0.02702702702702703,2
116404,67,0,0.0,1,0.45121951219512196,0
116405,53,0,0.0,0,0.1,0
116407,34,0,0.0,0,0.02702702702702703,0
116408,85,0,0.0,0,0.02702702702702703,0
116409,38,0,1.0,0,0.1,0
116411,35,0,1.0,0,0.02702702702702703,0
116412,31,0,0.0,0,0.1,0
116413,61,1,2.0,0,0.02702702702702703,0
116414,54,1,0.0,0,0.1,0
116415,64,0,0.0,0,0.1,0
116418,41,0,0.0,0,0.65,0
116419,48,0,1.0,0,0.4166666666666667,0
116420,74,0,1.0,0,0.1,0
116421,52,0,0.0,0,0.1,0
116422,43,0,3.0,0,0.02702702702702703,0
116423,54,0,0.0,0,0.02702702702702703,0
116425,31,0,2.0,0,0.02702702702702703,0
116426,38,0,0.0,1,0.02702702702702703,0
116427,54,0,0.0,0,0.1,0
116428,29,0,0.0,3,0.1,0
116429,73,1,1.0,0,0.1,1
116430,71,0,1.0,0,0.1,0
116432,46,0,2.0,0,0.45121951219512196,0
116433,55,0,3.0,0,0.1,0
116434,82,0,0.0,0,0.02702702702702703,0
116435,64,0,0.0,0,0.02702702702702703,0
116436,50,0,3.0,0,0.02702702702702703,0
116437,51,0,2.0,0,0.02702702702702703,0
116438,41,0,2.0,0,0.1,0
116440,60,0,0.0,0,0.1,0
116441,33,0,0.0,0,0.65,0
116442,58,0,1.0,0,0.1,0
116443,32,0,1.0,0,0.02702702702702703,1
116444,47,0,3.0,1,0.1,0
116445,40,0,0.0,1,0.02702702702702703,0
116446,86,0,0.0,0,0.1,0
116448,60,0,0.0,0,0.1,0
116449,55,0,0.0,0,0.5555555555555556,0
116450,68,0,0.0,0,0.02702702702702703,0
116451,67,0,0.0,0,0.02702702702702703,0
116452,32,0,1.0,1,0.1,0
116453,46,0,1.0,1,0.1,0
116454,53,0,3.0,0,0.02702702702702703,0
116455,41,0,2.0,0,0.1,0
116456,40,0,3.0,1,0.1,0
116457,64,0,2.0,2,0.1,0
116458,37,0,0.0,1,0.02702702702702703,0
116459,59,0,1.0,0,0.02702702702702703,0
116461,69,0,0.0,0,0.02702702702702703,0
116462,47,0,0.0,0,0.1,0
116463,48,0,0.0,0,0.1,0
116464,50,0,3.0,0,0.02702702702702703,0
116465,61,0,0.0,0,0.02702702702702703,0
116466,36,0,2.0,0,0.02702702702702703,0
116467,37,0,0.0,0,0.1,0
116470,43,0,3.0,0,0.02702702702702703,3
116472,40,0,0.0,0,0.43333333333333335,0
116473,72,0,0.0,0,0.1,0
116474,43,0,0.0,0,0.02702702702702703,0
116475,66,0,0.0,0,0.02702702702702703,0
116476,76,0,0.0,0,0.02702702702702703,0
116477,60,0,2.0,0,0.1,0
116479,42,0,3.0,0,0.1,0
116480,65,0,0.0,0,0.4166666666666667,0
116481,48,0,1.0,0,0.02702702702702703,0
116482,39,0,0.0,0,0.02702702702702703,0
116483,27,0,0.0,0,0.02702702702702703,0
116484,71,0,0.0,0,0.1,0
116485,28,0,2.0,0,0.02702702702702703,0
116486,38,0,0.0,0,0.02702702702702703,0
116487,50,0,2.0,0,0.1,0
116488,48,0,1.0,1,0.1,0
116490,43,1,2.0,1,0.1,0
116491,41,0,4.0,2,0.02702702702702703,0
116492,54,0,2.0,1,0.1,0
116493,37,0,2.0,0,0.1,0
116495,47,0,1.0,0,0.02702702702702703,0
116496,57,0,2.0,0,0.1,1
116497,84,0,0.0,0,0.4166666666666667,0
116498,62,0,2.0,0,0.1,0
116499,51,0,2.0,0,0.1,0
116500,50,0,3.0,4,0.02702702702702703,0
116501,56,0,2.0,2,0.1,1
116502,67,0,0.0,0,0.1,0
116504,62,0,0.0,0,0.1,0
116505,72,0,1.0,0,0.02702702702702703,0
116507,46,0,2.0,2,0.02702702702702703,0
116508,45,0,4.0,0,0.1,0
116509,63,0,1.0,0,0.02702702702702703,0
116512,89,0,0.0,0,0.1,0
116513,37,0,1.0,0,0.1,0
116514,36,0,0.0,0,0.1,0
116515,23,0,0.0,0,0.02702702702702703,0
116516,61,0,0.0,0,0.02702702702702703,0
116517,62,0,0.0,0,0.1,0
116519,54,0,0.0,0,0.02702702702702703,0
116520,52,0,1.0,0,0.02702702702702703,0
116521,52,0,2.0,0,0.1,0
116522,49,0,1.0,0,0.2857142857142857,0
116523,61,0,1.0,0,0.02702702702702703,0
116524,44,0,2.0,0,0.1,1
116525,43,0,0.0,0,0.02702702702702703,0
116526,63,0,1.0,0,0.02702702702702703,0
116527,46,0,5.0,2,0.1,0
116528,47,0,2.0,0,0.02702702702702703,0
116529,49,0,0.0,0,0.1,0
116530,66,0,0.0,2,0.02702702702702703,0
116532,70,0,0.0,0,0.02702702702702703,0
116535,59,0,0.0,1,0.02702702702702703,0
116536,68,0,0.0,0,0.2857142857142857,0
116538,40,0,4.0,1,0.1,0
116539,28,0,0.0,0,0.02702702702702703,0
116540,34,0,0.0,0,0.02702702702702703,0
116542,67,0,0.0,0,0.1,0
116545,58,0,0.0,0,0.02702702702702703,0
116546,37,1,2.0,0,0.1,0
116547,31,0,0.0,0,0.1,0
116548,54,0,0.0,0,0.02702702702702703,0
116549,69,0,0.0,0,0.1,0
116550,66,0,0.0,0,0.1,0
116551,61,0,1.0,0,0.02702702702702703,0
116552,51,0,2.0,0,0.02702702702702703,0
116553,40,0,3.0,0,0.02702702702702703,0
116555,65,0,0.0,0,0.45121951219512196,0
116556,46,0,0.0,0,0.02702702702702703,0
116558,61,0,1.0,0,0.1,0
116559,60,0,0.0,0,0.1,0
116561,73,0,0.0,0,0.02702702702702703,0
116562,39,0,0.0,0,0.1,0
116563,71,0,0.0,0,0.1,0
116564,52,0,0.0,0,0.02702702702702703,0
116566,57,0,3.0,0,0.1,0
116567,28,0,0.0,0,0.02702702702702703,0
116568,78,0,0.0,0,0.02702702702702703,0
116569,64,0,1.0,0,0.02702702702702703,0
116570,51,0,3.0,1,0.1,0
116571,49,0,2.0,0,0.1,0
116572,29,1,1.0,1,0.02702702702702703,0
116573,35,0,0.0,0,0.1,0
116574,59,0,2.0,0,0.1,0
116575,74,0,0.0,0,0.1,0
116576,78,0,0.0,0,0.1,0
